Column1;Unnamed: 0;date;label;claim;tags;url;summary;poems;alt
162;528;28/09/2021;barely-true; A funeral home used a truck to advertise the message Don t get vaccinated. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts'];https://www.politifact.com/factchecks/2021/sep/28/instagram-posts/ad-agency-not-funeral-home-was-behind-vaccination-/;" Images shared on social media showed an all-black box truck with a message purportedly from a funeral home saying, ""Don't get vaccinated.""
 The images are real, but the truck was part of a pro-vaccination campaign by an advertising agency in Charlotte. No funeral home was involved.
";;
163;529;27/09/2021;barely-true; Children and teen suicide attempts skyrocketed 250% in 2020 according to one study done a hospital. ;['North Carolina', 'Coronavirus', 'Madison Cawthorn'];https://www.politifact.com/factchecks/2021/sep/28/madison-cawthorn/cawthorn-misrepresents-data-youth-suicides/;"The hospital Cawthorn mentioned didn't conduct a study, it merely reported its own records.
Cawthorn ignored the hospital's year-to-year data and instead cherry-picked a comparison of two months.
Suicide attempts resulting in an emergency room visit did increase during the pandemic, but not as much as Cawthorn said.
";;
538;1718;27/09/2021;false; Says doctors received a letter stating that if they say anything bad about the vaccine, they are at risk of losing their medical license. How messed up is that s---? ;['Facebook Fact-checks', 'Coronavirus', 'TikTok posts'];https://www.politifact.com/factchecks/2021/sep/27/tiktok-posts/no-doctors-wont-lose-their-licenses-saying-anythin/;" The Federation of State Medical Boards issued a statement warning doctors who “generate and spread COVID-19 vaccine misinformation or disinformation” that they could face disciplinary action from state medical boards, “including the suspension or revocation of their medical license.”
 The warning did not prohibit physicians from expressing concerns about COVID-19 vaccines or sharing them with patients.
";;
540;1721;24/09/2021;false; Says Canadian Prime Minister Justin Trudeau and wife Sophie faked their COVID-19 vaccinations on live television. ;['Public Health', 'Science', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2021/sep/24/facebook-posts/trudeaus-got-their-covid-19-shots/;"A Reuters photo shows a close up view of the needle going into the prime minister’s arm.
The narrator of the Facebook video claims that it is a “red flag” that the healthcare worker used one hand to deliver the vaccine. Traditionally, intramuscular vaccines such as the COVID-19 vaccine are administered with two hands, but that does not in itself mean that the shot was a performance.
";;
539;1720;24/09/2021;false; The FDA advisory board said unvaccinated people are more educated than most people who have gotten the COVID-19 vaccines. ;['National', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts'];https://www.politifact.com/factchecks/2021/sep/24/instagram-posts/no-fda-didnt-say-unvaccinated-people-know-more-abo/;"The Food and Drug Administration’s Vaccines and Related Biological Products Advisory Committee met virtually on Sept. 17 to discuss and vote on recommendations for booster doses of the COVID-19 vaccines.
The meeting included a public comment session, during which a Louisiana doctor said that vaccine-hesitant people “aren’t dumb” and can be more familiar with vaccine studies than the vaccinated.
The FDA told PolitiFact that it doesn’t endorse statements made during public comment, and confirmed that none of the individuals who spoke during the public session were FDA employees or members of the advisory committee.
";;
541;1722;23/09/2021;false; A Liability Warning Acknowledgement Form allows a worker to sue their company if they get injured from the COVID-19 vaccine. ;['Jobs', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2021/sep/23/facebook-posts/companies-cant-be-sued-if-workers-get-injured-covi/;"Experts said they don’t know of any states where a ""liability warning acknowledgement form"" exists or, if it did, would be recognized in any legal capacity.
Any job-related injury would have to go through a state’s workers’ compensation system.
";;
68;227;23/09/2021;half-true; As a result of the massive decline in natural gas prices, we’re saving 11,000 lives per year in the U.S. ;['National', 'Climate Change', 'Energy', 'Gary Palmer'];https://www.politifact.com/factchecks/2021/sep/23/gary-palmer/do-low-natural-gas-prices-save-11000-lives-year/;"A 2019 study found that lower natural gas prices between 2005 and 2010 cut wintertime deaths by 11,000 annually, though one of the authors of the study said its analysis of mortality did not account for pollution effects.
Public health researchers caution that mortality is higher in winter, but it’s unclear that the cause is overall colder temperatures.
Other research finds that rising temperatures cost 12,000 lives a year between 2010 and 2020.
";;
261;713;22/09/2021;pants-fire; Pfizer vaccine kills more people than it saves. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Steve Kirsch'];https://www.politifact.com/factchecks/2021/sep/22/steve-kirsch/no-evidence-pfizer-vaccine-causes-deaths/;"According to the CDC, there is no evidence that the Pfizer vaccine has caused any deaths.
The Pfizer vaccine is the only one fully approved in the U.S. The Moderna and Johnson & Johnson vaccines continue to be used under an emergency authorization.
";;
543;1724;20/09/2021;false; Hundreds of thousands died after taking the advice of these celebrities, who are aiding and abetting mass murder advocating COVID-19 vaccination. ;['Corrections and Updates', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2021/sep/20/facebook-posts/no-evidence-covid-19-vaccines-causing-deaths/;"According to the CDC, there is no evidence that COVID-19 vaccines have caused any deaths in the U.S.
";;
542;1723;20/09/2021;false; Peak active cases of COVID-19 for 2020 vs. 2021 show this is not a ‘pandemic of the unvaccinated. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Viral image'];https://www.politifact.com/factchecks/2021/sep/20/viral-image/more-get-vaccinated-spread-and-severity-covid-19-w/;"As more people got vaccinated in 2021, the spread, illness and death from COVID-19 were worse among the unvaccinated.
";;
558;1852;17/09/2021;false; Says President Joe Biden told people to get vaccinated against COVID-19 to protect themselves from hurricanes. ;['Natural Disasters ', 'Facebook Fact-checks', 'Coronavirus', 'TikTok posts'];https://www.politifact.com/factchecks/2021/sep/17/tiktok-posts/video-takes-biden-out-context-role-vaccines-play-h/;"The full video makes clear that Biden was telling people in hurricane-prone states to get vaccinated to make sure that they don’t become infected by the virus if they have to evacuate from their homes or stay at a shelter during a natural disaster. ​
";;
57;184;15/09/2021;mostly-true; People who have recovered (from COVID-19) have very strong immunity. ;['National', 'Florida', 'Coronavirus', 'Ron DeSantis'];https://www.politifact.com/factchecks/2021/sep/15/ron-desantis/fact-checking-desantis-covid-19-natural-immunity/;"A large study out of Israel found that natural immunity gives longer lasting and stronger protection than the Pfizer vaccine.
The same study said natural immunity plus a single vaccine dose gave the best protection.
Doctors warn that the risk of going to the hospital or dying is much higher if you are unvaccinated and catch the virus than any risk that comes with vaccination.
";;
164;537;14/09/2021;barely-true; Japan says good e Moderna, hello ivermectin. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts'];https://www.politifact.com/factchecks/2021/sep/14/instagram-posts/japan-has-not-approved-ivermectin-covid-19-treatme/;"The Tokyo Medical Association is a professional organization that’s not affiliated with the government, and can only make policy recommendations.
Ivermectin is not listed by the Japanese government as an approved medication to treat COVID-19.
A batch of the Moderna vaccine had to be recalled in Japan because of a contamination issue, but it remains an approved vaccine and is being used.
";;
559;1859;13/09/2021;false; Florida has had 119 hurricanes since 1850, yet experts are saying the last one was due to climate change. ;['Climate Change', 'Weather', 'Florida', 'Facebook Fact-checks', 'Viral image'];https://www.politifact.com/factchecks/2021/sep/13/viral-image/experts-say-climate-change-can-make-hurricanes-mor/;"Experts have not resorted to blaming recent hurricanes on climate change.
The experts say climate change does not cause hurricanes, but could make them more intense.
";;
560;1860;09/09/2021;false; Ivermectin sterilizes the majority (85%) of the men who take it. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2021/sep/09/facebook-posts/problematic-study-fuels-ivermectin-sterility-claim/;"The FDA does not list male sterility as one of the side effects of taking ivermectin.
Scientific studies typically undergo a rigorous peer-review process that assesses the methods and results of a study to ensure that it meets a certain standard of scientific quality.
Ivermectin has not been approved as a treatment against COVID-19.
";;
